INSERT INTO CUSTOMERS VALUES (customer_id,person_id,'name',zipcode);
INSERT INTO CUSTOMERS VALUES (26388279070692,376,'David',1392);
INSERT INTO CUSTOMERS VALUES (26388279072420,377,'Anderson',983);
INSERT INTO CUSTOMERS VALUES (26388279072971,378,'Sumac',1267);
INSERT INTO CUSTOMERS VALUES (26388279074942,379,'Rivas',518);
INSERT INTO CUSTOMERS VALUES (26388279076497,380,'Ahmed',775);
INSERT INTO CUSTOMERS VALUES (28587302322596,381,'Li',391);
INSERT INTO CUSTOMERS VALUES (28587302322686,382,'Fernandez',1078);
INSERT INTO CUSTOMERS VALUES (28587302324924,383,'Suzuki',675);
INSERT INTO CUSTOMERS VALUES (28587302326253,384,'Anderson',985);
INSERT INTO CUSTOMERS VALUES (28587302326711,385,'Zhang',365);
INSERT INTO CUSTOMERS VALUES (28587302327244,386,'Mori',686);
INSERT INTO CUSTOMERS VALUES (28587302327705,387,'Visser',1253);
INSERT INTO CUSTOMERS VALUES (28587302328492,388,'Markov',846);
INSERT INTO CUSTOMERS VALUES (28587302333038,389,'Chen',318);
INSERT INTO CUSTOMERS VALUES (28587302333074,390,'Wang',473);
INSERT INTO CUSTOMERS VALUES (30786325579388,391,'Forouhar',1162);
INSERT INTO CUSTOMERS VALUES (30786325582421,392,'Zhang',388);
INSERT INTO CUSTOMERS VALUES (30786325583184,393,'Liu',412);
INSERT INTO CUSTOMERS VALUES (30786325584914,394,'Malik',771);
INSERT INTO CUSTOMERS VALUES (30786325585889,395,'Anderson',1045);
INSERT INTO CUSTOMERS VALUES (30786325585973,396,'Chiri',1241);
INSERT INTO CUSTOMERS VALUES (30786325586221,397,'Li',402);
INSERT INTO CUSTOMERS VALUES (30786325587521,398,'Dayan',1232);
INSERT INTO CUSTOMERS VALUES (32985348836646,399,'Agrest',994);
INSERT INTO CUSTOMERS VALUES (32985348840069,400,'Gillett',1441);
INSERT INTO CUSTOMERS VALUES (32985348842017,401,'Lee',1338);
INSERT INTO CUSTOMERS VALUES (32985348842961,402,'Gonzalez',1065);
INSERT INTO CUSTOMERS VALUES (32985348844052,403,'Silva',579);
INSERT INTO CUSTOMERS VALUES (84,404,'Shevchenko',1420);
INSERT INTO CUSTOMERS VALUES (277,405,'Mahmoud',1105);
INSERT INTO CUSTOMERS VALUES (1819,406,'Araujo, Castro',1069);
INSERT INTO CUSTOMERS VALUES (2199023255572,407,'Abdallahi',531);
INSERT INTO CUSTOMERS VALUES (2199023255784,408,'Bianchi',1168);
INSERT INTO CUSTOMERS VALUES (2199023262956,409,'Chen',401);
INSERT INTO CUSTOMERS VALUES (2199023263430,410,'Malik',774);
INSERT INTO CUSTOMERS VALUES (2199023263807,411,'Muller',615);
INSERT INTO CUSTOMERS VALUES (2199023265785,412,'Lim',1209);
INSERT INTO CUSTOMERS VALUES (4398046511726,413,'Hassan',1211);
INSERT INTO CUSTOMERS VALUES (4398046512120,414,'Mahmoud',1104);
INSERT INTO CUSTOMERS VALUES (4398046517200,415,'Yang',406);
INSERT INTO CUSTOMERS VALUES (6597069770615,416,'Aquino',814);
INSERT INTO CUSTOMERS VALUES (6597069771044,417,'Liu',389);
INSERT INTO CUSTOMERS VALUES (6597069773759,418,'Rodriguez',743);
INSERT INTO CUSTOMERS VALUES (8796093023740,419,'Dom, Pedro, II',582);
INSERT INTO CUSTOMERS VALUES (8796093025844,420,'Chen',361);
INSERT INTO CUSTOMERS VALUES (8796093026165,421,'Aguirre',1352);
INSERT INTO CUSTOMERS VALUES (8796093026294,422,'Mangalaza',1204);
INSERT INTO CUSTOMERS VALUES (8796093026741,423,'Smith',1110);
INSERT INTO CUSTOMERS VALUES (8796093026847,424,'Feltsman',846);
INSERT INTO CUSTOMERS VALUES (8796093027786,425,'Do',929);
INSERT INTO CUSTOMERS VALUES (8796093030204,426,'Yang',457);
INSERT INTO CUSTOMERS VALUES (8796093031059,427,'Santos',555);
INSERT INTO CUSTOMERS VALUES (8796093031759,428,'Wang',349);
INSERT INTO CUSTOMERS VALUES (8796093031883,429,'Zhang',474);
INSERT INTO CUSTOMERS VALUES (8796093032076,430,'Khmelnytsky',1413);
INSERT INTO CUSTOMERS VALUES (10995116278019,431,'Amjad',760);
INSERT INTO CUSTOMERS VALUES (10995116279151,432,'Pilika',1035);
INSERT INTO CUSTOMERS VALUES (10995116279595,433,'Xu',396);
INSERT INTO CUSTOMERS VALUES (10995116280346,434,'Fampas',1147);
INSERT INTO CUSTOMERS VALUES (10995116282213,435,'Sotto',812);
INSERT INTO CUSTOMERS VALUES (10995116282536,436,'Li',399);
INSERT INTO CUSTOMERS VALUES (10995116283203,437,'Hernandez',735);
INSERT INTO CUSTOMERS VALUES (10995116283506,438,'Lim',547);
INSERT INTO CUSTOMERS VALUES (10995116284964,439,'Zhu',345);
INSERT INTO CUSTOMERS VALUES (10995116286628,440,'Bauder',1187);
INSERT INTO CUSTOMERS VALUES (13194139538134,441,'Alvarez',972);
INSERT INTO CUSTOMERS VALUES (13194139541987,442,'Bell',1021);
INSERT INTO CUSTOMERS VALUES (13194139543107,443,'Kato',701);
INSERT INTO CUSTOMERS VALUES (13194139543200,444,'Agramonte',1077);
INSERT INTO CUSTOMERS VALUES (15393162789223,445,'Alves',567);
INSERT INTO CUSTOMERS VALUES (15393162792279,446,'Hassan',1108);
INSERT INTO CUSTOMERS VALUES (15393162797632,447,'Karimi',1167);
INSERT INTO CUSTOMERS VALUES (17592186045447,448,'Gonzalez',726);
INSERT INTO CUSTOMERS VALUES (17592186045483,449,'Ito',689);
INSERT INTO CUSTOMERS VALUES (17592186046532,450,'Blanc',1131);
INSERT INTO CUSTOMERS VALUES (17592186049991,451,'Brown',986);
INSERT INTO CUSTOMERS VALUES (17592186052115,452,'Huang',497);
INSERT INTO CUSTOMERS VALUES (17592186053220,453,'Hassan',1207);
INSERT INTO CUSTOMERS VALUES (17592186055007,454,'Aab',1180);
INSERT INTO CUSTOMERS VALUES (19791209301275,455,'Kovacs',1152);
INSERT INTO CUSTOMERS VALUES (19791209301813,456,'Bell',537);
INSERT INTO CUSTOMERS VALUES (19791209303377,457,'Suzuki',709);
INSERT INTO CUSTOMERS VALUES (19791209307701,458,'Ito',692);
INSERT INTO CUSTOMERS VALUES (19791209308360,459,'Li',474);
INSERT INTO CUSTOMERS VALUES (19791209308663,460,'Garcia',812);
INSERT INTO CUSTOMERS VALUES (19791209309682,461,'Butt',754);
INSERT INTO CUSTOMERS VALUES (19791209310100,462,'Loan',930);
INSERT INTO CUSTOMERS VALUES (21990232561496,463,'Lesmana',650);
INSERT INTO CUSTOMERS VALUES (21990232564678,464,'Li',397);
INSERT INTO CUSTOMERS VALUES (21990232564681,465,'Sato',677);
INSERT INTO CUSTOMERS VALUES (24189255812054,466,'Rojas',975);
INSERT INTO CUSTOMERS VALUES (24189255817126,467,'Liu',373);
INSERT INTO CUSTOMERS VALUES (24189255817156,468,'Zhao',495);
INSERT INTO CUSTOMERS VALUES (24189255818870,469,'Santos',812);
INSERT INTO CUSTOMERS VALUES (24189255819144,470,'Mammadov',510);
INSERT INTO CUSTOMERS VALUES (24189255819713,471,'Zhang',479);
INSERT INTO CUSTOMERS VALUES (24189255820254,472,'Smith',982);
INSERT INTO CUSTOMERS VALUES (24189255821068,473,'Ayar',952);
INSERT INTO CUSTOMERS VALUES (24189255821631,474,'Yang',367);
INSERT INTO CUSTOMERS VALUES (26388279069152,475,'Basov',854);
INSERT INTO CUSTOMERS VALUES (26388279069158,476,'Alvarez',970);
INSERT INTO CUSTOMERS VALUES (26388279070050,477,'Gonzalez',726);
INSERT INTO CUSTOMERS VALUES (26388279073005,478,'Arnaud',1133);
INSERT INTO CUSTOMERS VALUES (26388279076618,479,'Nowak',1280);
INSERT INTO CUSTOMERS VALUES (28587302323019,480,'Yang',442);
INSERT INTO CUSTOMERS VALUES (28587302323145,481,'Ha',929);
INSERT INTO CUSTOMERS VALUES (28587302324326,482,'Barbu',1220);
INSERT INTO CUSTOMERS VALUES (28587302326152,483,'Zhu',442);
INSERT INTO CUSTOMERS VALUES (28587302327660,484,'Bauer',621);
INSERT INTO CUSTOMERS VALUES (28587302330821,485,'Nguyen',933);
INSERT INTO CUSTOMERS VALUES (28587302331759,486,'Ivanov',864);
INSERT INTO CUSTOMERS VALUES (28587302332157,487,'Akhmadiyeva',1186);
INSERT INTO CUSTOMERS VALUES (30786325579271,488,'Amenábar',1058);
INSERT INTO CUSTOMERS VALUES (30786325587519,489,'Yamamoto',675);
INSERT INTO CUSTOMERS VALUES (32985348835339,490,'Bahaina',1125);
INSERT INTO CUSTOMERS VALUES (32985348836894,491,'Li',390);
INSERT INTO CUSTOMERS VALUES (32985348836949,492,'Do',933);
INSERT INTO CUSTOMERS VALUES (32985348838352,493,'Evans',1423);
INSERT INTO CUSTOMERS VALUES (32985348840125,494,'Hu',1035);
INSERT INTO CUSTOMERS VALUES (32985348841172,495,'Liu',459);
INSERT INTO CUSTOMERS VALUES (32985348842184,496,'Wang',493);
INSERT INTO CUSTOMERS VALUES (32985348843743,497,'Kobayashi',708);
INSERT INTO CUSTOMERS VALUES (70,498,'Yang',378);
INSERT INTO CUSTOMERS VALUES (1449,499,'Jiang',494);
INSERT INTO CUSTOMERS VALUES (1631,500,'Reyes',819);
INSERT INTO CUSTOMERS VALUES (1742,501,'Li',373);
INSERT INTO CUSTOMERS VALUES (3606,502,'Kibona',1381);
INSERT INTO CUSTOMERS VALUES (5610,503,'Wang',487);
INSERT INTO CUSTOMERS VALUES (7997,504,'Ha',916);
INSERT INTO CUSTOMERS VALUES (2199023256530,505,'Dara',1039);
INSERT INTO CUSTOMERS VALUES (2199023257117,506,'Ouma',1192);
INSERT INTO CUSTOMERS VALUES (2199023257281,507,'Magalona',820);
INSERT INTO CUSTOMERS VALUES (2199023264298,508,'Caveda',1127);
INSERT INTO CUSTOMERS VALUES (4398046511503,509,'Park',1342);
INSERT INTO CUSTOMERS VALUES (4398046511610,510,'Ha',939);
INSERT INTO CUSTOMERS VALUES (4398046512861,511,'Wang',324);
INSERT INTO CUSTOMERS VALUES (4398046513193,512,'Mendez',721);
INSERT INTO CUSTOMERS VALUES (4398046513433,513,'Chen',414);
INSERT INTO CUSTOMERS VALUES (4398046515182,514,'Abdalas',1227);
INSERT INTO CUSTOMERS VALUES (6597069766721,515,'Ravalomanana',1203);
INSERT INTO CUSTOMERS VALUES (6597069768645,516,'Zhang',337);
INSERT INTO CUSTOMERS VALUES (6597069768965,517,'Wong',1210);
INSERT INTO CUSTOMERS VALUES (6597069770183,518,'Zhang',491);
INSERT INTO CUSTOMERS VALUES (6597069770636,519,'Gonzalez',734);
INSERT INTO CUSTOMERS VALUES (6597069771472,520,'Khaki',1375);
INSERT INTO CUSTOMERS VALUES (6597069771576,521,'Li',483);
INSERT INTO CUSTOMERS VALUES (6597069771966,522,'Yang',493);
INSERT INTO CUSTOMERS VALUES (6597069772779,523,'Kang',1336);
INSERT INTO CUSTOMERS VALUES (6597069773166,524,'Al-Mukhaini',539);
INSERT INTO CUSTOMERS VALUES (6597069775299,525,'Yu',430);
INSERT INTO CUSTOMERS VALUES (6597069776467,526,'Nascimento',590);
INSERT INTO CUSTOMERS VALUES (6597069777113,527,'Li',452);
INSERT INTO CUSTOMERS VALUES (8796093023853,528,'Zhu',482);
INSERT INTO CUSTOMERS VALUES (8796093026144,529,'Garcia',743);
INSERT INTO CUSTOMERS VALUES (8796093026407,530,'Li',466);
INSERT INTO CUSTOMERS VALUES (8796093027585,531,'Smith',907);
INSERT INTO CUSTOMERS VALUES (8796093028060,532,'Suzuki',695);
INSERT INTO CUSTOMERS VALUES (8796093028904,533,'Coetzee',1332);
INSERT INTO CUSTOMERS VALUES (10995116278465,534,'Cardinale',1396);
INSERT INTO CUSTOMERS VALUES (10995116282277,535,'Diaz',975);
INSERT INTO CUSTOMERS VALUES (13194139536378,536,'Liu',489);
INSERT INTO CUSTOMERS VALUES (13194139538599,537,'Hussain',766);
INSERT INTO CUSTOMERS VALUES (13194139540250,538,'Abrikosov',1420);
INSERT INTO CUSTOMERS VALUES (13194139541581,539,'Ouma',1188);
INSERT INTO CUSTOMERS VALUES (15393162788969,540,'Chen',392);
INSERT INTO CUSTOMERS VALUES (15393162789293,541,'Efimkin',851);
INSERT INTO CUSTOMERS VALUES (15393162790586,542,'Liu',418);
INSERT INTO CUSTOMERS VALUES (15393162791002,543,'Jones',1423);
INSERT INTO CUSTOMERS VALUES (15393162792111,544,'Mamo',1126);
INSERT INTO CUSTOMERS VALUES (15393162794877,545,'Al-Shorabi',1438);
INSERT INTO CUSTOMERS VALUES (15393162795030,546,'Wei',395);
INSERT INTO CUSTOMERS VALUES (15393162798576,547,'Tobing',652);
INSERT INTO CUSTOMERS VALUES (17592186044995,548,'Huang',454);
INSERT INTO CUSTOMERS VALUES (17592186048477,549,'Chen',319);
INSERT INTO CUSTOMERS VALUES (17592186049510,550,'Lei',383);
INSERT INTO CUSTOMERS VALUES (17592186053572,551,'Wang',374);
INSERT INTO CUSTOMERS VALUES (17592186053700,552,'Wang',507);
INSERT INTO CUSTOMERS VALUES (17592186054373,553,'Suarez',511);
INSERT INTO CUSTOMERS VALUES (17592186054844,554,'Yoon',1339);
INSERT INTO CUSTOMERS VALUES (19791209300376,555,'Zhang',450);
INSERT INTO CUSTOMERS VALUES (19791209300628,556,'Adjaye',1377);
INSERT INTO CUSTOMERS VALUES (19791209302534,557,'Wu',395);
INSERT INTO CUSTOMERS VALUES (19791209302717,558,'Karat',1014);
INSERT INTO CUSTOMERS VALUES (19791209305259,559,'Anwar',673);
INSERT INTO CUSTOMERS VALUES (19791209305999,560,'Perera',1353);
INSERT INTO CUSTOMERS VALUES (19791209309420,561,'Budjana',655);
INSERT INTO CUSTOMERS VALUES (19791209309963,562,'Zhang',371);
INSERT INTO CUSTOMERS VALUES (19791209310590,563,'Xu',429);
INSERT INTO CUSTOMERS VALUES (19791209310856,564,'Alves',558);
INSERT INTO CUSTOMERS VALUES (21990232558248,565,'Mendy',1320);
INSERT INTO CUSTOMERS VALUES (21990232558321,566,'Burak',1448);
INSERT INTO CUSTOMERS VALUES (21990232558419,567,'Kamkar',1167);
INSERT INTO CUSTOMERS VALUES (21990232558508,568,'Li',477);
INSERT INTO CUSTOMERS VALUES (21990232558865,569,'Hosseini',1159);
INSERT INTO CUSTOMERS VALUES (21990232559638,570,'Ho',915);
INSERT INTO CUSTOMERS VALUES (21990232560613,571,'Rodriguez',731);
INSERT INTO CUSTOMERS VALUES (21990232561656,572,'Li',336);
INSERT INTO CUSTOMERS VALUES (21990232563030,573,'Costa',590);
INSERT INTO CUSTOMERS VALUES (21990232565420,574,'Brown',981);
INSERT INTO CUSTOMERS VALUES (24189255812803,575,'Maazou',1258);
INSERT INTO CUSTOMERS VALUES (24189255816526,576,'Żuławski',1281);
INSERT INTO CUSTOMERS VALUES (24189255816789,577,'Anwar',665);
INSERT INTO CUSTOMERS VALUES (24189255819049,578,'Adams',1020);
INSERT INTO CUSTOMERS VALUES (24189255820149,579,'Becker',599);
INSERT INTO CUSTOMERS VALUES (24189255821324,580,'Ivanov',842);
INSERT INTO CUSTOMERS VALUES (24189255821823,581,'Wang',398);
INSERT INTO CUSTOMERS VALUES (26388279071385,582,'Liu',333);
INSERT INTO CUSTOMERS VALUES (26388279072254,583,'Chen',393);
INSERT INTO CUSTOMERS VALUES (26388279072588,584,'Li',400);
INSERT INTO CUSTOMERS VALUES (26388279073870,585,'Gonzalez',745);
INSERT INTO CUSTOMERS VALUES (26388279074191,586,'Mendy',1315);
INSERT INTO CUSTOMERS VALUES (26388279075880,587,'Zhang',436);
INSERT INTO CUSTOMERS VALUES (28587302323671,588,'Lederer',1082);
INSERT INTO CUSTOMERS VALUES (28587302326233,589,'Wang',344);
INSERT INTO CUSTOMERS VALUES (28587302328582,590,'González',731);
INSERT INTO CUSTOMERS VALUES (28587302328596,591,'Smith',1114);
INSERT INTO CUSTOMERS VALUES (28587302330317,592,'Babar',767);
INSERT INTO CUSTOMERS VALUES (28587302331197,593,'Santos',591);
INSERT INTO CUSTOMERS VALUES (28587302331788,594,'Zhang',476);
INSERT INTO CUSTOMERS VALUES (28587302332463,595,'Barbu',1225);
INSERT INTO CUSTOMERS VALUES (30786325578883,596,'Zhang',502);
INSERT INTO CUSTOMERS VALUES (30786325581239,597,'Qaderi',957);
INSERT INTO CUSTOMERS VALUES (30786325581469,598,'Ferrer',967);
INSERT INTO CUSTOMERS VALUES (30786325581842,599,'Adhia',1379);
INSERT INTO CUSTOMERS VALUES (30786325583522,600,'Li',317);
INSERT INTO CUSTOMERS VALUES (30786325583613,601,'Zhang',481);
INSERT INTO CUSTOMERS VALUES (30786325584856,602,'Kim',1339);
INSERT INTO CUSTOMERS VALUES (30786325585326,603,'Schmidt',606);
INSERT INTO CUSTOMERS VALUES (30786325586164,604,'Alvarez',540);
INSERT INTO CUSTOMERS VALUES (30786325587323,605,'Li',354);
INSERT INTO CUSTOMERS VALUES (30786325587397,606,'Al-Khas',524);
INSERT INTO CUSTOMERS VALUES (32985348833711,607,'Lambo',1258);
INSERT INTO CUSTOMERS VALUES (32985348836125,608,'Kawawa',1377);
INSERT INTO CUSTOMERS VALUES (32985348837090,609,'Zhou',456);
INSERT INTO CUSTOMERS VALUES (32985348837576,610,'Zhao',364);
INSERT INTO CUSTOMERS VALUES (32985348838963,611,'Malik',758);
INSERT INTO CUSTOMERS VALUES (32985348838981,612,'Li',365);
INSERT INTO CUSTOMERS VALUES (32985348841127,613,'Chau',1032);
INSERT INTO CUSTOMERS VALUES (32985348843741,614,'Armstrong',1023);
INSERT INTO CUSTOMERS VALUES (696,615,'Zhou',426);
INSERT INTO CUSTOMERS VALUES (1251,616,'Dijkstra',1252);
INSERT INTO CUSTOMERS VALUES (1911,617,'Richter',625);
INSERT INTO CUSTOMERS VALUES (4626,618,'Bauer',628);
INSERT INTO CUSTOMERS VALUES (5409,619,'Zhang',403);
INSERT INTO CUSTOMERS VALUES (5926,620,'Garlitsky',833);
INSERT INTO CUSTOMERS VALUES (10710,621,'Dijk',1256);
INSERT INTO CUSTOMERS VALUES (10728,622,'Wang',432);
INSERT INTO CUSTOMERS VALUES (2199023257443,623,'Zhao',471);
INSERT INTO CUSTOMERS VALUES (2199023259740,624,'Dego',1124);
INSERT INTO CUSTOMERS VALUES (2199023261026,625,'Garcia',724);
INSERT INTO CUSTOMERS VALUES (2199023265539,626,'Wang',496);
INSERT INTO CUSTOMERS VALUES (4398046513804,627,'Amin',959);
INSERT INTO CUSTOMERS VALUES (4398046514015,628,'Souza',592);
INSERT INTO CUSTOMERS VALUES (4398046514202,629,'Yan',458);
INSERT INTO CUSTOMERS VALUES (4398046516661,630,'Zhu',408);
INSERT INTO CUSTOMERS VALUES (4398046518459,631,'Bembo-Leta',1097);
INSERT INTO CUSTOMERS VALUES (4398046521556,632,'Suzuki',683);
INSERT INTO CUSTOMERS VALUES (6597069769475,633,'Yamada',674);
INSERT INTO CUSTOMERS VALUES (6597069773318,634,'Wang',423);
INSERT INTO CUSTOMERS VALUES (6597069774910,635,'Wang',404);
INSERT INTO CUSTOMERS VALUES (8796093024710,636,'Bajracharya',1245);
INSERT INTO CUSTOMERS VALUES (8796093024819,637,'Ho',944);
INSERT INTO CUSTOMERS VALUES (8796093025108,638,'Gallagher',643);
INSERT INTO CUSTOMERS VALUES (8796093025516,639,'Abouba',1260);
INSERT INTO CUSTOMERS VALUES (8796093032437,640,'Zhang',379);
INSERT INTO CUSTOMERS VALUES (8796093032478,641,'Michie',1012);
INSERT INTO CUSTOMERS VALUES (10995116277912,642,'Zhang',494);
INSERT INTO CUSTOMERS VALUES (10995116280611,643,'Hosseini',1165);
INSERT INTO CUSTOMERS VALUES (10995116281044,644,'Żuławski',1277);
INSERT INTO CUSTOMERS VALUES (10995116283322,645,'Dube',1332);
INSERT INTO CUSTOMERS VALUES (10995116287778,646,'Yang',417);
INSERT INTO CUSTOMERS VALUES (13194139541872,647,'Kobayashi',696);
INSERT INTO CUSTOMERS VALUES (13194139543733,648,'Mahmoud',1108);
INSERT INTO CUSTOMERS VALUES (15393162790031,649,'David',1306);
INSERT INTO CUSTOMERS VALUES (15393162792323,650,'Bouzid',1393);
INSERT INTO CUSTOMERS VALUES (15393162793848,651,'Michel',1133);
INSERT INTO CUSTOMERS VALUES (15393162795994,652,'Martinez',1350);
INSERT INTO CUSTOMERS VALUES (15393162797797,653,'Obuya',1188);
INSERT INTO CUSTOMERS VALUES (15393162799230,654,'Suzuki',712);
INSERT INTO CUSTOMERS VALUES (17592186045842,655,'Zhang',426);
INSERT INTO CUSTOMERS VALUES (17592186046797,656,'Manninen',520);
INSERT INTO CUSTOMERS VALUES (17592186049593,657,'Burak',1445);
INSERT INTO CUSTOMERS VALUES (17592186049680,658,'Hassan',1209);
INSERT INTO CUSTOMERS VALUES (17592186050103,659,'Chavez',724);
INSERT INTO CUSTOMERS VALUES (17592186051854,660,'Khan',773);
INSERT INTO CUSTOMERS VALUES (17592186052559,661,'Hoang',933);
INSERT INTO CUSTOMERS VALUES (19791209300142,662,'Carr',1327);
INSERT INTO CUSTOMERS VALUES (19791209301187,663,'Margaritoglou',1140);
INSERT INTO CUSTOMERS VALUES (19791209307775,664,'Bakar',1213);
INSERT INTO CUSTOMERS VALUES (21990232558034,665,'Khan',770);
INSERT INTO CUSTOMERS VALUES (21990232560205,666,'Zhang',416);
INSERT INTO CUSTOMERS VALUES (21990232563886,667,'Babar',762);
INSERT INTO CUSTOMERS VALUES (21990232565958,668,'Yang',357);
INSERT INTO CUSTOMERS VALUES (24189255811188,669,'Li',352);
INSERT INTO CUSTOMERS VALUES (24189255812863,670,'Liu',494);
INSERT INTO CUSTOMERS VALUES (24189255813073,671,'Ivanov',855);
INSERT INTO CUSTOMERS VALUES (24189255815543,672,'Li',507);
INSERT INTO CUSTOMERS VALUES (24189255817672,673,'Yang',348);
INSERT INTO CUSTOMERS VALUES (26388279070985,674,'Dany',1038);
INSERT INTO CUSTOMERS VALUES (26388279072028,675,'Maazou',1262);
INSERT INTO CUSTOMERS VALUES (26388279072674,676,'Liu',436);
INSERT INTO CUSTOMERS VALUES (26388279074558,677,'Wu',409);
INSERT INTO CUSTOMERS VALUES (26388279075092,678,'Jahani',951);
INSERT INTO CUSTOMERS VALUES (26388279075533,679,'Perez',542);
INSERT INTO CUSTOMERS VALUES (26388279076328,680,'Bajracharya',1246);
INSERT INTO CUSTOMERS VALUES (28587302322258,681,'Codreanu',1225);
INSERT INTO CUSTOMERS VALUES (28587302322591,682,'Aquino',811);
INSERT INTO CUSTOMERS VALUES (28587302324356,683,'Blair',1024);
INSERT INTO CUSTOMERS VALUES (28587302325532,684,'Li',374);
INSERT INTO CUSTOMERS VALUES (28587302326064,685,'Johnson',886);
INSERT INTO CUSTOMERS VALUES (28587302326144,686,'Chen',370);
INSERT INTO CUSTOMERS VALUES (28587302327726,687,'Becker',633);
INSERT INTO CUSTOMERS VALUES (28587302329278,688,'Jeong',1342);
INSERT INTO CUSTOMERS VALUES (28587302329958,689,'Basov',840);
INSERT INTO CUSTOMERS VALUES (28587302331077,690,'Koirala',1238);
INSERT INTO CUSTOMERS VALUES (28587302331522,691,'Golovin',871);
INSERT INTO CUSTOMERS VALUES (28587302331523,692,'Thielsch',660);
INSERT INTO CUSTOMERS VALUES (30786325579384,693,'Aouadhi',1397);
INSERT INTO CUSTOMERS VALUES (30786325580632,694,'Campos',511);
INSERT INTO CUSTOMERS VALUES (30786325581455,695,'Wang',445);
INSERT INTO CUSTOMERS VALUES (30786325582192,696,'Li',320);
INSERT INTO CUSTOMERS VALUES (30786325582647,697,'Liu',333);
INSERT INTO CUSTOMERS VALUES (30786325585055,698,'Muller',595);
INSERT INTO CUSTOMERS VALUES (30786325587041,699,'Andrade',555);
INSERT INTO CUSTOMERS VALUES (30786325588372,700,'Anwar',667);
INSERT INTO CUSTOMERS VALUES (30786325588391,701,'Gomes',569);
INSERT INTO CUSTOMERS VALUES (32985348835025,702,'Barbu',1313);
INSERT INTO CUSTOMERS VALUES (32985348835666,703,'Liu',503);
INSERT INTO CUSTOMERS VALUES (32985348836168,704,'Jones',885);
INSERT INTO CUSTOMERS VALUES (32985348841264,705,'Alvarez',517);
INSERT INTO CUSTOMERS VALUES (32985348843060,706,'Becker',604);
INSERT INTO CUSTOMERS VALUES (32985348843209,707,'Aly',1198);
INSERT INTO CUSTOMERS VALUES (35184372097580,708,'Zhang',310);
INSERT INTO CUSTOMERS VALUES (8538,709,'De, Wolf',1006);
INSERT INTO CUSTOMERS VALUES (10508,710,'Fernandez',1073);
INSERT INTO CUSTOMERS VALUES (2199023261302,711,'Sezer',1403);
INSERT INTO CUSTOMERS VALUES (2199023262613,712,'Hsu',1297);
INSERT INTO CUSTOMERS VALUES (2199023263324,713,'Muller',619);
INSERT INTO CUSTOMERS VALUES (2199023263732,714,'Nguyen',919);
INSERT INTO CUSTOMERS VALUES (4398046512058,715,'David',1130);
INSERT INTO CUSTOMERS VALUES (4398046514973,716,'Liu',355);
